timestamp,rule,column,investment_id,before,after,note
2026-04-12T17:27:32.917928,R1_numeric_null,monthly_oct_2025,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.917934,R1_numeric_null,monthly_oct_2025,408522,nan,0,null/junk → 0
2026-04-12T17:27:32.917941,R1_numeric_null,monthly_oct_2025,408523,nan,0,null/junk → 0
2026-04-12T17:27:32.917948,R1_numeric_null,monthly_oct_2025,408469,nan,0,null/junk → 0
2026-04-12T17:27:32.923933,R1_numeric_null,monthly_nov_2025,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.923943,R1_numeric_null,monthly_nov_2025,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.923950,R1_numeric_null,monthly_nov_2025,408522,nan,0,null/junk → 0
2026-04-12T17:27:32.923956,R1_numeric_null,monthly_nov_2025,408523,nan,0,null/junk → 0
2026-04-12T17:27:32.923962,R1_numeric_null,monthly_nov_2025,408469,nan,0,null/junk → 0
2026-04-12T17:27:32.930037,R1_numeric_null,monthly_dec_2025,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.930053,R1_numeric_null,monthly_dec_2025,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.930061,R1_numeric_null,monthly_dec_2025,408522,nan,0,null/junk → 0
2026-04-12T17:27:32.930068,R1_numeric_null,monthly_dec_2025,408523,nan,0,null/junk → 0
2026-04-12T17:27:32.930074,R1_numeric_null,monthly_dec_2025,408469,nan,0,null/junk → 0
2026-04-12T17:27:32.936057,R1_numeric_null,monthly_jan_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.936068,R1_numeric_null,monthly_jan_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.936075,R1_numeric_null,monthly_jan_2026,408522,nan,0,null/junk → 0
2026-04-12T17:27:32.936081,R1_numeric_null,monthly_jan_2026,408523,nan,0,null/junk → 0
2026-04-12T17:27:32.936087,R1_numeric_null,monthly_jan_2026,408469,nan,0,null/junk → 0
2026-04-12T17:27:32.942065,R1_numeric_null,monthly_feb_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.942074,R1_numeric_null,monthly_feb_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.942080,R1_numeric_null,monthly_feb_2026,408522,nan,0,null/junk → 0
2026-04-12T17:27:32.942086,R1_numeric_null,monthly_feb_2026,408523,nan,0,null/junk → 0
2026-04-12T17:27:32.942092,R1_numeric_null,monthly_feb_2026,408469,nan,0,null/junk → 0
2026-04-12T17:27:32.947907,R1_numeric_null,monthly_mar_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.947916,R1_numeric_null,monthly_mar_2026,408522,nan,0,null/junk → 0
2026-04-12T17:27:32.947922,R1_numeric_null,monthly_mar_2026,408523,nan,0,null/junk → 0
2026-04-12T17:27:32.947933,R1_numeric_null,monthly_mar_2026,408473,nan,0,null/junk → 0
2026-04-12T17:27:32.947939,R1_numeric_null,monthly_mar_2026,134001,nan,0,null/junk → 0
2026-04-12T17:27:32.955970,R1_numeric_null,monthly_apr_2026,408501,nan,0,null/junk → 0
2026-04-12T17:27:32.955979,R1_numeric_null,monthly_apr_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.955986,R1_numeric_null,monthly_apr_2026,408503,nan,0,null/junk → 0
2026-04-12T17:27:32.955992,R1_numeric_null,monthly_apr_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.955999,R1_numeric_null,monthly_apr_2026,408521,nan,0,null/junk → 0
2026-04-12T17:27:32.964125,R1_numeric_null,monthly_may_2026,408501,nan,0,null/junk → 0
2026-04-12T17:27:32.964136,R1_numeric_null,monthly_may_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.964142,R1_numeric_null,monthly_may_2026,408503,nan,0,null/junk → 0
2026-04-12T17:27:32.964149,R1_numeric_null,monthly_may_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.964155,R1_numeric_null,monthly_may_2026,408521,nan,0,null/junk → 0
2026-04-12T17:27:32.972094,R1_numeric_null,monthly_jun_2026,408501,nan,0,null/junk → 0
2026-04-12T17:27:32.972104,R1_numeric_null,monthly_jun_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.972110,R1_numeric_null,monthly_jun_2026,408503,nan,0,null/junk → 0
2026-04-12T17:27:32.972117,R1_numeric_null,monthly_jun_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.972123,R1_numeric_null,monthly_jun_2026,408521,nan,0,null/junk → 0
2026-04-12T17:27:32.980090,R1_numeric_null,monthly_jul_2026,408501,nan,0,null/junk → 0
2026-04-12T17:27:32.980100,R1_numeric_null,monthly_jul_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.980107,R1_numeric_null,monthly_jul_2026,408503,nan,0,null/junk → 0
2026-04-12T17:27:32.980113,R1_numeric_null,monthly_jul_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.980120,R1_numeric_null,monthly_jul_2026,408521,nan,0,null/junk → 0
2026-04-12T17:27:32.987972,R1_numeric_null,monthly_aug_2026,408501,nan,0,null/junk → 0
2026-04-12T17:27:32.987982,R1_numeric_null,monthly_aug_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.987989,R1_numeric_null,monthly_aug_2026,408503,nan,0,null/junk → 0
2026-04-12T17:27:32.987996,R1_numeric_null,monthly_aug_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.988002,R1_numeric_null,monthly_aug_2026,408521,nan,0,null/junk → 0
2026-04-12T17:27:32.995866,R1_numeric_null,monthly_sep_2026,408501,nan,0,null/junk → 0
2026-04-12T17:27:32.995876,R1_numeric_null,monthly_sep_2026,408502,nan,0,null/junk → 0
2026-04-12T17:27:32.995883,R1_numeric_null,monthly_sep_2026,408503,nan,0,null/junk → 0
2026-04-12T17:27:32.995889,R1_numeric_null,monthly_sep_2026,408520,nan,0,null/junk → 0
2026-04-12T17:27:32.995895,R1_numeric_null,monthly_sep_2026,408521,nan,0,null/junk → 0
